spkid,full_name,name,neo,sats,H,orbit_id,e,a,q,i,om,w,tp,per,per_y,moid,moid_ld,moid_jup,t_jup,data_arc,condition_code,rms,pha,class
20129167,129167 Dianelambert (2005 JZ18),Dianelambert,N,0,16.03,JPL 26,0.0454,2.736,2.612,2.75,46.97,278.46,2460545.64,1650,4.53,1.6,623,2.28,3.35,10805,0,0.49867,N,MBA
20129172,129172 Jodizareski (2005 JP137),Jodizareski,N,0,15.54,JPL 32,0.1338,2.614,2.264,15.38,59.97,301.05,2460267.09,1540,4.23,1.3,508,2.58,3.34,9455,0,0.55998,N,MBA
20129173,129173 Mattgoman (2005 JG139),Mattgoman,N,0,15.3,JPL 30,0.1402,3.109,2.673,17.26,189.41,354.88,2461231.78,2000,5.48,1.68,653,1.41,3.13,9266,0,0.5611,N,MBA
20129176,129176 Gerardcarter (2005 LM2),Gerardcarter,N,0,14.93,JPL 34,0.1445,3.203,2.74,13.22,200.25,141.36,2460250.05,2090,5.73,1.75,680,1.87,3.14,10520,0,0.4779,N,OMB
20129177,129177 Jeanneeha (2005 LN2),Jeanneeha,N,0,15.09,JPL 33,0.1012,3.037,2.73,9.72,151.05,154.12,2461533.31,1930,5.29,1.72,669,1.94,3.21,16320,0,0.59274,N,MBA
20129185,129185 Jonburroughs (2005 LO47),Jonburroughs,N,0,16.77,JPL 31,0.2198,2.42,1.888,1.14,56.34,241.18,2460525.8,1380,3.77,0.873,340,2.26,3.48,9426,0,0.58926,N,MBA
20129186,129186 Joshgrindlay (2005 LJ48),Joshgrindlay,N,0,16.21,JPL 28,0.1124,2.362,2.096,7.25,107.59,180.31,2460169.78,1330,3.63,1.08,421,2.5,3.53,12020,0,0.58277,N,MBA
20129187,129187 Danielalfred (2005 LB50),Danielalfred,N,0,15.62,JPL 30,0.1299,2.598,2.26,29.18,125.31,214.59,2461327.29,1530,4.19,1.28,497,2.42,3.23,8298,0,0.66061,N,MBA
20129188,129188 Dangallagher (2005 MM4),Dangallagher,N,0,15.89,JPL 23,0.1372,2.698,2.328,12.69,86.27,136.83,2459895.68,1620,4.43,1.34,520,1.98,3.32,10369,0,0.53879,N,MBA
20129196,129196 Mitchbeiser (2005 MV52),Mitchbeiser,N,0,16.4,JPL 26,0.2209,2.368,1.845,3.39,167.39,167.61,2460274.49,1330,3.64,0.835,325,2.48,3.51,9031,0,0.58648,N,MBA
20129201,129201 Brandenallen (2005 NF10),Brandenallen,N,0,15.28,JPL 38,0.0501,2.692,2.557,13.6,287.9,193.08,2460849.83,1610,4.42,1.58,613,2.29,3.33,8398,0,0.59604,N,MBA
20129209,129209 Robertburt (2005 NP60),Robertburt,N,0,15.16,JPL 29,0.0804,3.125,2.874,10.91,125.85,179.23,2459632.02,2020,5.53,1.86,724,1.85,3.18,11722,0,0.54473,N,MBA
20129214,129214 Gordoncasto (2005 NW69),Gordoncasto,N,0,15.92,JPL 21,0.0475,2.979,2.837,2.6,185.51,275.63,2460011.24,1880,5.14,1.86,722,1.95,3.26,8260,0,0.49692,N,MBA
20129216,129216 Chloecastle (2005 NQ82),Chloecastle,N,0,15.06,JPL 30,0.2526,3.115,2.328,15.04,239,110.72,2461597.28,2010,5.5,1.37,534,1.92,3.12,9032,0,0.56604,N,MBA
20129234,129234 Silly (2005 PS5),Silly,N,0,17.07,JPL 29,0.0379,2.243,2.158,6.68,140.43,62.75,2460566.16,1230,3.36,1.17,454,2.64,3.62,10532,0,0.48422,N,MBA
20129259,129259 Tapolca (2005 QD75),Tapolca,N,0,14.73,JPL 33,0.0655,3.484,3.256,8.69,241.9,177.69,2461388.41,2380,6.5,2.27,883,1.61,3.11,8691,0,0.5758,N,OMB
20129277,129277 Jianxinchen (2005 RC10),Jianxinchen,N,0,15.84,JPL 31,0.2579,2.661,1.974,4.2,155.14,186.25,2459859.22,1590,4.34,0.966,376,2.06,3.33,8155,0,0.37217,N,MBA
20129307,129307 Tomconnors (2005 SL190),Tomconnors,N,0,15.14,JPL 43,0.1,2.646,2.381,13.25,13.94,125.66,2460319.45,1570,4.3,1.42,552,2.12,3.35,8632,0,0.56098,N,MBA
20129312,129312 Drouetdaubigny (2005 SH214),Drouetdaubigny,N,0,14.9,JPL 28,0.1989,3.188,2.554,17.95,18.45,298.49,2459596.24,2080,5.69,1.6,622,1.84,3.09,9846,0,0.58181,N,MBA
20129314,129314 Dathongolish (2005 SM220),Dathongolish,N,0,14.4,JPL 33,0.1559,3.139,2.65,27.11,358.2,129.12,2460193.91,2030,5.56,1.73,672,1.52,3.02,10286,0,0.59748,N,MBA
20129318,129318 Sarahschlieder (2005 TC23),Sarahschlieder,N,0,16.07,JPL 26,0.0779,2.783,2.567,1.1,132.04,208.89,2460279.9,1700,4.64,1.56,606,2.29,3.33,17168,0,0.55125,N,MBA
20129321,129321 Tannercampbell (2005 TS24),Tannercampbell,N,0,17.2,JPL 27,0.1366,2.246,1.94,3.76,203.02,20.56,2460463.72,1230,3.37,0.933,363,2.42,3.62,8944,0,0.51342,N,MBA
20129324,129324 Johnweirich (2005 TH72),Johnweirich,N,0,16.88,JPL 30,0.2039,2.349,1.87,3.14,56.61,242.68,2460001.71,1320,3.6,0.858,334,2.38,3.53,9765,0,0.61272,N,MBA
20129325,129325 Jedhancock (2005 TW72),Jedhancock,N,0,14.53,JPL 34,0.2014,3.06,2.444,13.15,65.45,241.4,2461148.68,1960,5.35,1.46,569,1.68,3.16,9508,0,0.57306,N,MBA
20129327,129327 Davehamara (2005 TG134),Davehamara,N,0,15.12,JPL 42,0.212,2.647,2.086,12.21,319.36,214.2,2460518.85,1570,4.31,1.11,430,1.84,3.33,8597,0,0.54896,N,MBA
20129328,129328 Loriharrison (2005 TZ171),Loriharrison,N,0,15.43,JPL 42,0.0212,2.599,2.544,9.25,296.67,53.78,2461114.1,1530,4.19,1.54,600,2.49,3.4,16390,0,0.56511,N,MBA
20129330,129330 Karlharshman (2005 UH18),Karlharshman,N,0,15.63,JPL 30,0.0869,3.043,2.778,2.78,215.07,203.89,2461531.15,1940,5.31,1.79,697,1.99,3.23,10834,0,0.54036,N,MBA
20129332,129332 Markhunten (2005 UJ50),Markhunten,N,0,15.52,JPL 30,0.0663,2.662,2.486,12.1,28.49,281.9,2461250.28,1590,4.34,1.51,587,2.33,3.35,9100,0,0.57365,N,MBA
20129333,129333 Ashleylancaster (2005 UR55),Ashleylancaster,N,0,15.31,JPL 34,0.1851,3.088,2.516,1.35,38.63,352.29,2461513.57,1980,5.43,1.52,592,1.79,3.2,8588,0,0.55368,N,MBA
20129335,129335 Edwardlittle (2005 UM70),Edwardlittle,N,0,16.82,JPL 33,0.1584,2.227,1.875,5.65,272.18,8.24,2460644.84,1210,3.32,0.859,334,2.54,3.62,8415,0,0.62816,N,MBA
20129338,129338 Andrewlowman (2005 UZ74),Andrewlowman,N,0,15.12,JPL 36,0.0901,3.062,2.786,7.74,218.3,148.51,2461282.44,1960,5.36,1.79,696,2.14,3.21,9008,0,0.52859,N,MBA
20129342,129342 Ependes (2005 VA4),Ependes,N,0,15.83,JPL 35,0.2223,2.617,2.035,5.08,153.3,189.22,2461177.71,1550,4.23,1.03,400,2.2,3.37,8186,0,0.5231,N,MBA
20129452,129452 Ashleydawn (1991 TJ16),Ashleydawn,N,0,15.62,JPL 24,0.1586,3.174,2.671,7.12,72.42,333.74,2461027.68,2070,5.66,1.68,655,1.72,3.17,11997,0,0.57669,N,MBA
20129453,129453 Madeleinenettie (1991 TO16),Madeleinenettie,N,0,16.05,JPL 26,0.1089,2.628,2.342,14.15,202.42,232.1,2461119.34,1560,4.26,1.38,537,2.46,3.35,12925,0,0.52428,N,MBA
20129550,129550 Fukuten (1996 TN14),Fukuten,N,0,16.78,JPL 30,0.2396,2.322,1.766,2.71,191.75,137.68,2460582.84,1290,3.54,0.756,294,2.48,3.54,10753,0,0.54563,N,MBA
20129555,129555 Armazones (1996 UB3),Armazones,N,0,16.56,JPL 27,0.1661,2.37,1.976,4.26,237.97,135.45,2461007.65,1330,3.65,0.979,381,2.71,3.52,16625,0,0.56027,N,MBA
20129561,129561 Chuhachi (1997 CS21),Chuhachi,N,0,16.42,JPL 31,0.1031,2.583,2.317,2.25,5.41,248.3,2459999.86,1520,4.15,1.31,508,2.18,3.42,10074,0,0.48451,N,MBA
20129564,129564 Christy (1997 ER40),Christy,N,0,15.94,JPL 29,0.0798,2.675,2.462,14.34,181.22,78.85,2460404.18,1600,4.38,1.5,583,2.19,3.33,9571,0,0.55815,N,MBA
20129595,129595 Vand (1997 VD),Vand,N,0,16.99,JPL 30,0.1533,2.317,1.962,2.86,81.2,32.21,2459969.38,1290,3.53,0.98,381,2.43,3.56,9292,0,0.5391,N,MBA
20129743,129743 Grimaldi (1999 CF82),Grimaldi,N,0,16.86,JPL 27,0.0884,2.218,2.022,2.68,101.53,42.47,2460891.39,1210,3.3,1.04,403,2.58,3.65,10379,0,0.56916,N,MBA
20129773,129773 Catmerrill (1999 JJ1),Catmerrill,N,0,16.64,JPL 30,0.1828,2.327,1.901,6.06,197.16,59.05,2460497.35,1300,3.55,0.897,349,2.3,3.54,9248,0,0.59769,N,MBA
20129801,129801 Tommcmahon (1999 KB1),Tommcmahon,N,0,17.05,JPL 28,0.2006,2.341,1.872,3.18,94.42,158.15,2460529.44,1310,3.58,0.859,334,2.23,3.54,9161,0,0.62168,N,MBA
20129807,129807 Stefanodougherty (1999 KV17),Stefanodougherty,N,0,16.52,JPL 31,0.1711,2.406,1.995,2.1,181.43,92.28,2460986.24,1360,3.73,0.981,382,2.28,3.5,9574,0,0.54968,N,MBA
20129811,129811 Stacyoliver (1999 LY33),Stacyoliver,N,0,16.79,JPL 32,0.106,2.253,2.015,5.16,100.27,155.13,2459989.06,1240,3.38,1,390,2.54,3.61,8976,0,0.56184,N,MBA
20129876,129876 Stevenpeterson (1999 RA254),Stevenpeterson,N,0,16.81,JPL 32,0.2362,2.377,1.815,4.15,209.19,117.02,2460782.19,1340,3.66,0.808,315,2.42,3.5,9036,0,0.51268,N,MBA
20129879,129879 Tishasaltzman (1999 SV4),Tishasaltzman,N,0,15.68,JPL 40,0.0913,2.603,2.365,14.81,200.53,204.97,2460831.27,1530,4.2,1.38,536,2.56,3.36,9135,0,0.55877,N,MBA
20129881,129881 Chucksee (1999 SK16),Chucksee,N,0,16.75,JPL 29,0.2105,2.375,1.875,5.18,257.31,156.98,2460941.09,1340,3.66,0.887,345,2.49,3.51,8625,0,0.54402,N,MBA
20129882,129882 Ustica (1999 TO),Ustica,N,0,16.43,JPL 31,0.1724,2.393,1.981,0.73,283.34,116.91,2460993,1350,3.7,0.988,385,2.61,3.51,11020,0,0.48695,N,MBA
20129898,129898 Sanfordselznick (1999 TP39),Sanfordselznick,N,0,16.61,JPL 37,0.0589,1.913,1.8,21.35,183.44,89.75,2460833.04,967,2.65,0.878,342,3.02,3.85,8909,0,0.53821,N,IMB
20129954,129954 Corksauve (1999 TA236),Corksauve,N,0,16.46,JPL 32,0.1241,2.554,2.237,4.82,98.34,278.85,2460391.77,1490,4.08,1.24,484,2.6,3.42,11667,0,0.51736,N,MBA
20129955,129955 Eriksyrstad (1999 TY248),Eriksyrstad,N,0,15.67,JPL 33,0.2253,2.683,2.078,14.13,204.1,174.18,2461009.64,1600,4.39,1.08,421,2.18,3.3,9036,0,0.56091,N,MBA
20129962,129962 Williamverts (1999 TY294),Williamverts,N,0,16.38,JPL 34,0.1605,2.415,2.028,5.69,240.38,94.39,2460999.22,1370,3.75,1.03,400,2.57,3.49,9005,0,0.5544,N,MBA
20129963,129963 Marvinwalthall (1999 TZ296),Marvinwalthall,N,0,16.52,JPL 34,0.1373,2.392,2.063,2.87,86.79,231.68,2460749.41,1350,3.7,1.05,409,2.54,3.52,9575,0,0.57532,N,MBA
20129966,129966 Michaelward (1999 UU5),Michaelward,N,0,16.26,JPL 33,0.2394,2.387,1.816,3.92,2.42,314.6,2460707.78,1350,3.69,0.805,313,2.35,3.49,11049,0,0.54788,N,MBA
20129968,129968 Mitchwhiteley (1999 UA15),Mitchwhiteley,N,0,15.55,JPL 35,0.1988,2.807,2.249,8.78,42.72,18.01,2460157.39,1720,4.7,1.26,491,2.02,3.28,8969,0,0.47814,N,MBA
20129969,129969 Bradwilliams (1999 UV16),Bradwilliams,N,0,15.96,JPL 37,0.2772,2.537,1.834,5.28,26.88,335.57,2460256.48,1480,4.04,0.832,324,2.22,3.39,8834,0,0.53126,N,MBA
20129973,129973 Michaeldaly (1999 UW25),Michaeldaly,N,0,15.64,JPL 34,0.1814,2.673,2.188,12.59,214.24,203.16,2461149.4,1600,4.37,1.2,469,2.25,3.32,9067,0,0.57062,N,MBA
20129980,129980 Catherinejohnson (1999 UN42),Catherinejohnson,N,0,15.98,JPL 36,0.2582,2.344,1.739,5.41,256.44,85.79,2460551.3,1310,3.59,0.741,288,2.49,3.51,11610,0,0.53368,N,MBA
20129982,129982 Jeffseabrook (1999 UJ45),Jeffseabrook,N,0,15.61,JPL 35,0.1348,2.536,2.194,14.39,245.25,145.94,2460356.84,1480,4.04,1.22,473,2.56,3.39,8850,0,0.53594,N,MBA
20129985,129985 Jimfreemantle (1999 UP51),Jimfreemantle,N,0,15.52,JPL 34,0.0936,2.657,2.408,10.08,85.42,336.66,2461036.19,1580,4.33,1.43,555,2.37,3.36,9050,0,0.5921,N,MBA
20129988,129988 Camerondickinson (1999 VH4),Camerondickinson,N,0,15.53,JPL 32,0.1354,2.65,2.292,15.18,38.82,12.86,2461026.02,1580,4.31,1.3,507,2.41,3.33,8633,0,0.6142,N,MBA
20130006,130006 Imranaslam (1999 VB45),Imranaslam,N,0,16.22,JPL 39,0.2396,2.431,1.848,6.41,256.45,73.53,2461024.96,1380,3.79,0.85,331,2.38,3.46,10422,0,0.58425,N,MBA
20130007,130007 Frankteti (1999 VC45),Frankteti,N,0,15.88,JPL 32,0.1542,2.793,2.362,7.84,5.53,59.5,2460125.91,1700,4.67,1.39,539,2.16,3.3,8968,0,0.53762,N,MBA
20130066,130066 Timhaltigin (1999 VK193),Timhaltigin,N,0,15.58,JPL 31,0.0705,2.688,2.498,12.04,60.43,355.75,2461172.87,1610,4.41,1.51,588,2.45,3.34,8671,0,0.57279,N,MBA
20130067,130067 Marius-Phaneuf (1999 VM194),Marius-Phaneuf,N,0,15.66,JPL 32,0.2452,2.56,1.933,14.98,82.6,271.35,2460318.07,1500,4.1,0.996,388,2.45,3.35,9104,0,0.57013,N,MBA
20130069,130069 Danielgaudreau (1999 VV196),Danielgaudreau,N,0,15.37,JPL 35,0.2423,2.67,2.023,15.13,190.79,149.4,2460833.62,1590,4.36,1.03,401,2.19,3.29,9032,0,0.57908,N,MBA
20130071,130071 Claudebrunet (1999 VD198),Claudebrunet,N,0,16.27,JPL 19,0.2627,2.575,1.898,12.79,186.59,159.04,2460400.06,1510,4.13,0.897,349,2.22,3.34,11056,0,0.57265,N,MBA
20130072,130072 Ilincaignat (1999 VL198),Ilincaignat,N,0,15.6,JPL 28,0.1751,2.882,2.378,9.98,114.6,348.48,2460653.54,1790,4.89,1.4,543,1.77,3.25,8850,0,0.58764,N,MBA
20130078,130078 Taschner (1999 WH2),Taschner,N,0,16.45,JPL 31,0.1937,2.522,2.033,9.36,42.02,316.21,2460193.87,1460,4,1.04,405,2.47,3.41,10833,0,0.53329,N,MBA
20130088,130088 Grantcunningham (1999 XQ3),Grantcunningham,N,0,15.91,JPL 21,0.1819,2.598,2.126,13.06,226.48,144.85,2460543.97,1530,4.19,1.14,444,2.44,3.36,9106,0,0.60549,N,MBA
20130089,130089 Saadatanwar (1999 XC5),Saadatanwar,N,0,15.63,JPL 32,0.2434,2.72,2.058,11.74,76.97,358.3,2461371.39,1640,4.49,1.07,418,1.92,3.29,9926,0,0.51144,N,MBA
20130090,130090 Heatherbowles (1999 XJ6),Heatherbowles,N,0,16.05,JPL 32,0.1562,2.545,2.147,13.7,245.51,104.97,2460167.84,1480,4.06,1.19,463,2.59,3.39,8831,0,0.48786,N,MBA
20130126,130126 Stillmanchase (1999 XW106),Stillmanchase,N,0,15.65,JPL 28,0.2531,2.72,2.032,10.95,30.89,8.7,2461308.86,1640,4.49,1.04,405,2.04,3.29,9014,0,0.49856,N,MBA
20130127,130127 Zoltanfarkas (1999 XC110),Zoltanfarkas,N,0,15.71,JPL 35,0.053,2.749,2.603,5.31,91.75,24.03,2460083.82,1660,4.56,1.62,631,2.16,3.34,8980,0,0.58015,N,MBA
20130128,130128 Tarafisher (1999 XG118),Tarafisher,N,0,15.23,JPL 32,0.109,3.064,2.729,10.57,252.24,139.85,2461188.38,1960,5.36,1.75,679,2.03,3.2,9007,0,0.58514,N,MBA
20130158,130158 Orsonjohn (1999 XD231),Orsonjohn,N,0,14.95,JPL 29,0.2598,3.102,2.296,18.39,75.02,22.83,2461466.36,2000,5.46,1.32,515,1.42,3.09,10793,0,0.5522,N,MBA
20130161,130161 Iankubik (1999 XG237),Iankubik,N,0,15.61,JPL 31,0.1254,2.834,2.478,1.3,335.85,43.23,2460023.21,1740,4.77,1.48,576,2.28,3.3,8823,0,0.5011,N,MBA
20130229,130229 Igorlazbin (2000 BV33),Igorlazbin,N,0,15.56,JPL 35,0.1333,3.114,2.699,3.02,107.49,20.65,2459600.74,2010,5.49,1.72,668,1.53,3.2,10717,0,0.49941,N,MBA
20130249,130249 Markminer (2000 CS106),Markminer,N,0,15.06,JPL 40,0.2309,2.995,2.303,13.14,225.44,256.42,2461039.93,1890,5.18,1.36,530,1.75,3.17,9032,0,0.54362,N,MBA
20130283,130283 Elizabethgraham (2000 EB8),Elizabethgraham,N,0,15.15,JPL 30,0.0677,3.116,2.905,17.17,52.88,87.11,2461453.55,2010,5.5,1.99,773,1.82,3.15,11610,0,0.63578,N,MBA
20130314,130314 Williamodonnell (2000 EU121),Williamodonnell,N,0,14.53,JPL 36,0.1048,3.118,2.792,12.53,41.89,100.66,2459628.06,2010,5.51,1.84,716,1.67,3.17,10772,0,0.61628,N,MBA
20130319,130319 Danielpelham (2000 EX140),Danielpelham,N,0,15.26,JPL 29,0.1656,3.103,2.589,8.99,103.74,61.35,2459621.52,2000,5.47,1.61,628,1.45,3.18,8958,0,0.46805,N,MBA
20130320,130320 Maherrassas (2000 EL141),Maherrassas,N,0,15.23,JPL 32,0.133,3.187,2.763,2.06,127.31,25.91,2459859.57,2080,5.69,1.78,691,1.38,3.18,8503,0,0.59758,N,MBA
20131181,131181 Zebrak (2001 CT41),Zebrak,N,0,15.96,JPL 32,0.0498,2.766,2.628,5.78,199.47,183.22,2459844.17,1680,4.6,1.63,634,2.33,3.33,12199,0,0.58376,N,MBA
20131186,131186 Pauluckas (2001 DS),Pauluckas,N,0,15.79,JPL 30,0.1212,2.713,2.385,4.5,128.77,95.46,2460402.06,1630,4.47,1.38,538,1.94,3.35,8562,0,0.51323,N,MBA
20131245,131245 Bakich (2001 FF1),Bakich,N,0,15.67,JPL 36,0.0831,2.789,2.557,4.35,188.34,181.65,2461427.22,1700,4.66,1.56,606,2.39,3.32,11694,0,0.56624,N,MBA
20131762,131762 Csonka (2002 AD11),Csonka,N,0,16.92,JPL 23,0.2168,2.54,1.989,4.57,165.36,285.66,2461107.3,1480,4.05,1.01,394,2.14,3.41,9686,0,0.56115,N,MBA
20131763,131763 Donatbanki (2002 AJ11),Donatbanki,N,0,17.09,JPL 23,0.1653,2.363,1.973,1.76,138.18,300.03,2460094.74,1330,3.63,0.989,385,2.49,3.53,9646,0,0.57732,N,MBA
20132005,132005 Scottmcgregor (2002 CN99),Scottmcgregor,N,0,15.93,JPL 39,0.0914,2.392,2.174,7.05,130.07,148.74,2460855.83,1350,3.7,1.16,452,2.49,3.52,8608,0,0.54346,N,MBA
20132329,132329 Tomandert (2002 GL31),Tomandert,N,0,16.4,JPL 30,0.1737,2.775,2.293,0.85,304.75,25.09,2461353.04,1690,4.62,1.28,499,2.08,3.31,8358,0,0.55999,N,MBA
20132445,132445 Gaertner (2002 GD178),Gaertner,N,0,16.78,JPL 22,0.2238,2.319,1.8,5.78,32.61,292.06,2460434.88,1290,3.53,0.798,311,2.51,3.54,10698,0,0.55654,N,MBA
20132524,132524 APL (2002 JF56),APL,N,0,15.52,JPL 66,0.2731,2.604,1.893,4.16,51.66,262.19,2460305.82,1540,4.2,0.885,344,1.99,3.36,12401,0,0.5826,N,MBA
20132661,132661 Carlbaeker (2002 LO60),Carlbaeker,N,0,16.46,JPL 19,0.1757,2.528,2.084,4.92,83.1,208.86,2461289.08,1470,4.02,1.07,416,2.2,3.43,10777,0,0.49851,N,MBA
20132718,132718 Kemeny (2002 ON27),Kemeny,N,0,15.83,JPL 25,0.0625,2.888,2.708,2.24,29.01,292.39,2461472.03,1790,4.91,1.7,660,2.12,3.29,8660,0,0.55113,N,MBA
20132719,132719 Lambey (2002 PF),Lambey,N,0,16.2,JPL 27,0.2311,2.572,1.977,3.41,308.08,17.33,2460051.61,1510,4.12,0.966,376,2.17,3.39,9344,0,0.51256,N,MBA
20132791,132791 Jeremybauman (2002 PY149),Jeremybauman,N,0,15.77,JPL 27,0.2375,3.088,2.355,1.73,115.32,262.87,2460547.9,1980,5.43,1.36,528,1.64,3.18,8068,0,0.55694,N,MBA
20132792,132792 Scottsmith (2002 PB152),Scottsmith,N,0,15.81,JPL 24,0.0792,3.037,2.797,4.06,105.59,191.85,2460145.74,1930,5.29,1.78,693,1.87,3.23,8518,0,0.50269,N,MBA
20132798,132798 Kurti (2002 PU167),Kurti,N,0,16.74,JPL 26,0.0898,2.572,2.341,4.61,130.93,118.54,2461302.22,1510,4.13,1.33,519,2.22,3.42,7798,0,0.49264,N,MBA
20132820,132820 Miskotte (2002 QX65),Miskotte,N,0,15.6,JPL 31,0.0961,3.009,2.72,5.5,124.71,100.23,2459726.5,1910,5.22,1.72,669,1.7,3.24,8215,0,0.5587,N,MBA
20132824,132824 Galamb (2002 QE79),Galamb,N,0,16.45,JPL 23,0.0853,2.889,2.643,3.14,82.77,293.82,2459918.27,1790,4.91,1.65,640,2.31,3.28,8357,0,0.60905,N,MBA
20132825,132825 Shizu-Mao (2002 QT85),Shizu-Mao,N,0,15.1,JPL 37,0.0344,3.084,2.978,11,175.1,139.55,2460377.1,1980,5.42,1.97,769,1.93,3.2,14299,0,0.58702,N,MBA
20132874,132874 Latinovits (2002 RV118),Latinovits,N,0,17.5,JPL 28,0.1177,1.875,1.654,21.87,190.41,226.02,2460131.9,938,2.57,0.695,270,3.23,3.88,8446,0,0.5434,N,MCA
20132903,132903 Edgibson (2002 RG234),Edgibson,N,0,15.69,JPL 32,0.1061,3.117,2.786,0.63,358.46,260.6,2460174.86,2010,5.5,1.77,690,1.6,3.21,11187,0,0.5367,N,MBA
20132904,132904 Notkin (2002 RB237),Notkin,N,0,14.52,JPL 33,0.1496,3.955,3.363,3.54,342.3,347.95,2461056.57,2870,7.87,2.35,915,0.809,3.04,10532,0,0.53272,N,OMB
20133007,133007 Audreysimmons (2002 TB317),Audreysimmons,N,0,15.21,JPL 34,0.1496,3.087,2.625,16.45,193.38,352.73,2459664.78,1980,5.42,1.63,634,1.41,3.15,8958,0,0.57241,N,MBA
20133008,133008 Snedden (2002 TU325),Snedden,N,0,15.32,JPL 27,0.1929,3.178,2.565,8.52,11.25,230.45,2460224.18,2070,5.67,1.56,609,1.3,3.15,8958,0,0.51013,N,MBA
20133009,133009 Watters (2002 TT350),Watters,N,0,15.17,JPL 34,0.0754,2.926,2.705,10.79,214.04,134.45,2459883.02,1830,5.01,1.71,667,2.19,3.25,8665,0,0.50817,N,MBA
20133066,133066 Beddingfield (2003 FQ124),Beddingfield,N,0,15.68,JPL 45,0.1431,2.27,1.945,6.4,204.9,127.36,2460625.3,1250,3.42,0.943,367,2.75,3.59,11376,0,0.52542,N,MBA
20133068,133068 Lisaschulze (2003 HD1),Lisaschulze,N,0,16.72,JPL 24,0.1516,2.249,1.908,6.01,18.79,292.01,2460422.14,1230,3.37,0.904,352,2.67,3.61,8299,0,0.5607,N,MBA
20133074,133074 Kenshamordola (2003 HW53),Kenshamordola,N,0,16.19,JPL 41,0.1372,2.244,1.936,3.55,200.79,127.1,2460469.16,1230,3.36,0.928,361,2.75,3.62,8308,0,0.57656,N,MBA
20133077,133077 Jirsik (2003 JZ10),Jirsik,N,0,17.07,JPL 28,0.0449,2.247,2.146,4.02,184.07,323.79,2461124.52,1230,3.37,1.16,451,2.63,3.63,9871,0,0.5886,N,MBA
20133142,133142 Violapiciu (2003 QH9),Violapiciu,N,0,16.58,JPL 23,0.135,2.458,2.126,6.55,170.58,223.65,2460107.52,1410,3.85,1.14,442,2.65,3.47,9331,0,0.52466,N,MBA
20133161,133161 Ruttkai (2003 QE31),Ruttkai,N,0,15.64,JPL 28,0.0429,2.987,2.859,9.97,170.1,99.4,2460088.18,1890,5.16,1.87,726,1.94,3.23,10411,0,0.55059,N,MBA
20133243,133243 Essen (2003 RT1),Essen,N,0,15.83,JPL 29,0.0488,2.596,2.469,7.11,264.02,64.77,2460453.06,1530,4.18,1.47,571,2.44,3.41,9110,0,0.57694,N,MBA
20133250,133250 Rubik (2003 RK8),Rubik,N,0,16.45,JPL 23,0.1009,2.671,2.402,3.79,139.4,182.21,2460748.16,1590,4.37,1.39,540,2.31,3.37,11409,0,0.55209,N,MBA
20133280,133280 Bryleen (2003 SM17),Bryleen,N,0,15.06,JPL 34,0.1969,3.018,2.424,7.7,8.08,142.57,2461230.88,1910,5.24,1.44,561,1.4,3.2,11671,0,0.55338,N,MBA
20133293,133293 Andrushivka (2003 SA33),Andrushivka,N,0,15.15,JPL 34,0.1257,3.106,2.715,10.93,189.36,207.55,2461015.85,2000,5.47,1.73,672,1.97,3.18,11219,0,0.61999,N,MBA
20133296,133296 Federicotosi (2003 SE36),Federicotosi,N,0,14.97,JPL 31,0.1504,2.723,2.314,25.04,22.44,261.93,2460730.8,1640,4.49,1.44,560,2.19,3.21,9921,0,0.58926,N,MBA
20133404,133404 Morogues (2003 SS170),Morogues,N,0,15.68,JPL 30,0.073,2.971,2.754,2.91,336.05,343.57,2460200.48,1870,5.12,1.74,678,2.03,3.26,11280,0,0.60689,N,MBA
20133432,133432 Sarahnoble (2003 SB202),Sarahnoble,N,0,15.13,JPL 38,0.1939,3.034,2.446,7.13,117.19,292.71,2460768.53,1930,5.29,1.47,571,1.81,3.2,9401,0,0.55295,N,MBA
20133527,133527 Fredearly (2003 TZ),Fredearly,N,0,15.23,JPL 26,0.103,3.147,2.823,8.85,13.89,66.75,2461401.07,2040,5.58,1.85,721,1.82,3.18,8939,0,0.55466,N,MBA
20133528,133528 Ceragioli (2003 TC2),Ceragioli,N,0,15.62,JPL 29,0.0898,2.855,2.598,1.26,334.59,20.12,2459900.61,1760,4.82,1.59,620,2.27,3.3,9242,0,0.49598,N,MBA
20133536,133536 Alicewhagel (2003 TZ9),Alicewhagel,N,0,15.53,JPL 35,0.1524,2.756,2.336,11.99,354.97,248.57,2460735.49,1670,4.57,1.36,528,1.95,3.29,11801,0,0.70028,N,MBA
20133537,133537 Mariomotta (2003 TL10),Mariomotta,N,0,15.69,JPL 31,0.0906,2.358,2.144,25.86,33.65,189.56,2460288.14,1320,3.62,1.14,444,2.4,3.41,9629,0,0.58664,N,MBA
20133552,133552 Itting-Enke (2003 UJ4),Itting-Enke,N,0,14.54,JPL 35,0.1162,3.184,2.814,17.16,280.29,228.03,2459775.7,2080,5.68,1.86,723,1.69,3.12,9826,0,0.57547,N,MBA
20133716,133716 Tomtourville (2003 UW251),Tomtourville,N,0,15.53,JPL 36,0.0483,2.864,2.725,2.08,171.16,261.49,2460258.43,1770,4.85,1.74,677,2.13,3.3,9323,0,0.51543,N,MBA
